Stunde_im_Auswertezeitraum;Datum;Uhrzeit;Aussentemperatur_C;Windgeschwindigkeit_m_s;Windrichtung_Grad;Schedule_AN_1_Mittel;Schedule_AN_2_Mittel;Schedule_AN_3_Mittel;Schedule_AB_1_Mittel;Schedule_AB_2_Mittel;Schedule_AB_3_Mittel;Heizlast_AFN_E+_W;Volumenstrom_AFN_E+_m3_s;Luftwechsel_AFN_E+_1_h;Zonentemperatur_AFN_E+_C;Heizlast_WSOA_W;Volumenstrom_WSOA_m3_s;Luftwechsel_WSOA_1_h;Zonentemperatur_WSOA_C;Heizlast_DFR_DEFAULT_W;Volumenstrom_DFR_DEFAULT_m3_s;Luftwechsel_DFR_DEFAULT_1_h;Zonentemperatur_DFR_DEFAULT_C;Heizlast_DFR_BLAST_W;Volumenstrom_DFR_BLAST_m3_s;Luftwechsel_DFR_BLAST_1_h;Zonentemperatur_DFR_BLAST_C;Heizlast_DFR_DOE-2_W;Volumenstrom_DFR_DOE-2_m3_s;Luftwechsel_DFR_DOE-2_1_h;Zonentemperatur_DFR_DOE-2_C
1172;18.02.;19:00;-10,65;0,75;80,0;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;20468,3;0,055147;0,01838;17,000;21043,8;0,078832;0,02628;17,000;21043,8;0,078818;0,02627;17,000;21043,8;0,078826;0,02628;17,000;21043,8;0,078821;0,02627;17,000
1173;18.02.;20:00;-11,21;0,75;100,3;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;21926,9;0,055829;0,01861;17,000;22490,2;0,079002;0,02633;17,000;22490,2;0,078988;0,02633;17,000;22490,2;0,078995;0,02633;17,000;22490,2;0,078990;0,02633;17,000
1174;18.02.;21:00;-10,33;0,75;125,1;0,0000;0,0000;0,0000;0,0000;0,0645;0,0549;35179,4;0,409150;0,13638;17,000;32254,3;0,358620;0,11954;17,000;33061,3;0,384842;0,12828;17,000;39610,3;0,591241;0,19708;17,000;24807,9;0,124477;0,04149;17,000
1175;18.02.;22:00;-8,80;0,25;63,9;0,0000;0,0000;0,0000;0,1193;0,1527;0,1471;63154,0;1,272602;0,42420;17,000;37884,9;0,555779;0,18526;17,000;55610,6;1,146241;0,38208;17,000;74154,3;1,761910;0,58730;17,000;25294,2;0,139403;0,04647;17,000
1176;18.02.;23:00;-8,40;0,25;10,2;0,0000;0,0000;0,0000;0,0333;0,1575;0,1447;54171,2;1,022941;0,34098;17,000;25152,9;0,141441;0,04715;17,000;48567,3;0,931761;0,31059;17,000;62514,5;1,402758;0,46759;17,000;24242,9;0,110613;0,03687;17,000
1177;19.02.;00:00;-8,20;0,75;25,1;0,0000;0,0000;0,0000;0,0000;0,0833;0,1113;40612,3;0,615279;0,20509;17,000;29521,1;0,296352;0,09878;17,000;37654,5;0,573117;0,19104;17,000;46345,2;0,869088;0,28970;17,000;25137,6;0,146981;0,04899;17,000
1178;19.02.;01:00;-8,46;1,25;55,4;0,0645;0,0000;0,1360;0,0000;0,0000;0,0000;41267,3;0,632666;0,21089;17,000;22972,8;0,078143;0,02605;17,000;38146,5;0,588817;0,19627;17,000;48451,2;0,935564;0,31185;17,000;27119,9;0,217538;0,07251;17,000
1179;19.02.;02:00;-8,70;0,74;39,3;0,1263;0,1527;0,1527;0,0000;0,0000;0,0000;63455,2;1,310311;0,43677;17,000;22838,9;0,078217;0,02607;17,000;55695,0;1,177965;0,39265;17,000;75856,7;1,852615;0,61754;17,000;27375,3;0,229594;0,07653;17,000
1180;19.02.;03:00;-8,60;0,00;0,0;0,1145;0,0437;0,0167;0,0000;0,0000;0,0000;38777,0;0,560869;0,18696;17,000;22805,5;0,078190;0,02606;17,000;36058,2;0,523784;0,17459;17,000;43186,5;0,763466;0,25449;17,000;22805,5;0,078181;0,02606;17,000
1181;19.02.;04:00;-8,75;0,00;0,0;0,0000;0,1089;0,0677;0,0000;0,0000;0,0000;39188,0;0,565340;0,18845;17,000;22975,2;0,078233;0,02608;17,000;36438,4;0,528479;0,17616;17,000;43752,5;0,773083;0,25769;17,000;22975,2;0,078225;0,02607;17,000
1182;19.02.;05:00;-8,60;0,25;66,1;0,0000;0,0000;0,0849;0,0669;0,0000;0,0000;37031,1;0,494885;0,16496;17,000;24762,8;0,133410;0,04447;17,000;34698,3;0,465181;0,15506;17,000;41146,2;0,680826;0,22694;17,000;23432,1;0,088479;0,02949;17,000
1183;19.02.;06:00;-8,25;0,25;63,9;0,0000;0,0000;0,0445;0,0857;0,0000;0,0000;34665,1;0,429237;0,14308;17,000;27308,1;0,219337;0,07311;17,000;32882,4;0,409368;0,13646;17,000;38349,4;0,595624;0,19854;17,000;23832,4;0,101017;0,03367;17,000
1184;19.02.;07:00;-8,05;0,25;273,6;0,0000;0,0000;0,1081;0,0000;0,0000;0,0000;22996,1;0,362204;0,12073;17,000;17302,8;0,200789;0,06693;17,000;21728,4;0,352773;0,11759;17,000;26088,1;0,502584;0,16753;17,000;14146,4;0,092253;0,03075;17,000
1185;19.02.;08:00;-7,80;0,50;190,0;0,0000;0,0000;0,0685;0,0000;0,0000;0,0000;19088,5;0,245462;0,08182;17,000;14554,6;0,111062;0,03702;17,000;18614,4;0,251917;0,08397;17,000;21442,4;0,350040;0,11668;17,000;14122,4;0,096057;0,03202;17,000
1186;19.02.;09:00;-7,50;0,75;210,3;0,0605;0,0000;0,0841;0,0000;0,0000;0,0000;25248,1;0,463914;0,15464;17,000;17290,3;0,228714;0,07624;17,000;23476,0;0,444823;0,14827;17,000;29461,2;0,654361;0,21812;17,000;14381,5;0,126522;0,04217;17,000
1187;19.02.;10:00;-6,84;0,75;209,7;0,0921;0,0000;0,0000;0,0000;0,0000;0,0000;18709,6;0,311468;0,10382;17,000;17221,5;0,286657;0,09555;17,000;17901,1;0,310958;0,10365;17,000;21695,7;0,446497;0,14883;17,000;12580,9;0,120924;0,04031;17,000
1188;19.02.;11:00;-5,99;0,75;154,4;0,0000;0,0000;0,0413;0,0000;0,1527;0,1527;36289,7;1,001875;0,33396;17,000;24770,4;0,658032;0,21934;17,000;32671,4;0,951150;0,31705;17,000;44956,9;1,413620;0,47121;17,000;13422,3;0,227113;0,07570;17,000
1189;19.02.;12:00;-4,94;1,00;109,8;0,0437;0,0509;0,1527;0,0000;0,0373;0,0000;27235,9;0,809890;0,26996;17,000;11225,7;0,240816;0,08027;17,000;25134,6;0,791309;0,26377;17,000;34216,7;1,152101;0,38403;17,000;10904,8;0,225985;0,07533;17,000
1190;19.02.;13:00;-4,35;1,00;69,5;0,1089;0,1017;0,1113;0,0541;0,1153;0,0000;38885,1;1,352892;0,45096;17,000;19629,0;0,682487;0,22750;17,000;35134,0;1,308494;0,43616;17,000;50179,2;1,915879;0,63863;17,000;10982,8;0,333661;0,11122;17,000
1191;19.02.;14:00;-4,60;1,25;29,8;0,0453;0,0000;0,0000;0,0985;0,0000;0,0000;12679,7;0,433346;0,14445;17,000;8989,0;0,321237;0,10708;17,000;11923,7;0,437868;0,14596;17,000;16692,3;0,628361;0,20945;17,000;5221,8;0,170097;0,05670;17,000
1192;19.02.;15:00;-4,60;1,25;14,9;0,1073;0,0000;0,0000;0,0000;0,0000;0,0000;9498,3;0,334803;0,11160;17,000;2369,7;0,076994;0,02566;17,000;9112,3;0,346282;0,11543;17,000;12689,2;0,489165;0,16305;17,000;4138,3;0,147581;0,04919;17,000
1193;19.02.;16:00;-4,60;0,49;4,9;0,0000;0,0000;0,0000;0,0485;0,0653;0,0397;22803,8;0,457331;0,15244;17,000;13219,1;0,112423;0,03747;17,000;22006,0;0,462462;0,15415;17,000;26177,4;0,628765;0,20959;17,000;13002,2;0,103718;0,03457;17,000
1194;19.02.;17:00;-5,41;0,00;0,0;0,0000;0,0000;0,0000;0,1041;0,0873;0,1129;36268,1;0,876937;0,29231;17,000;13754,8;0,077233;0,02574;17,000;33509,4;0,842897;0,28097;17,000;41751,2;1,162315;0,38744;17,000;13754,8;0,077220;0,02574;17,000
1195;19.02.;18:00;-6,41;0,51;5,1;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;15189,6;0,049464;0,01649;17,000;15832,9;0,077521;0,02584;17,000;15832,9;0,077532;0,02584;17,000;15832,9;0,077536;0,02585;17,000;15832,9;0,077508;0,02584;17,000
1196;19.02.;19:00;-7,97;1,00;50,7;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;17330,5;0,052045;0,01735;17,000;17938,6;0,077993;0,02600;17,000;17938,6;0,078003;0,02600;17,000;17938,6;0,078007;0,02600;17,000;17938,6;0,077980;0,02599;17,000
1197;19.02.;20:00;-9,00;1,00;105,2;0,0000;0,0000;0,0000;0,0613;0,0000;0,0605;30563,1;0,407335;0,13578;17,000;34907,0;0,591684;0,19723;17,000;28807,9;0,389269;0,12976;17,000;35002,7;0,595014;0,19834;17,000;21397,2;0,143127;0,04771;17,000
1198;19.02.;21:00;-9,41;1,00;120,0;0,0000;0,0000;0,0000;0,1583;0,1884;0,1551;69736,6;1,533526;0,51118;17,000;74756,1;1,851522;0,61717;17,000;59754,6;1,360449;0,45348;17,000;86179,9;2,225658;0,74189;17,000;28772,3;0,345728;0,11524;17,000
1199;19.02.;22:00;-10,41;1,00;120,0;0,0000;0,0000;0,0000;0,1383;0,1169;0,0897;57287,5;1,092246;0,36408;17,000;60326,8;1,302142;0,43405;17,000;49611,1;0,963304;0,32110;17,000;69435,3;1,590201;0,53007;17,000;27480,3;0,263196;0,08773;17,000
1200;19.02.;23:00;-11,36;1,00;120,0;0,0000;0,0000;0,0000;0,1001;0,0000;0,0000;33141,3;0,362826;0,12094;17,000;34234,3;0,435501;0,14517;17,000;31005,3;0,336780;0,11226;17,000;37265,8;0,528216;0,17607;17,000;24336,4;0,132793;0,04426;17,000
1201;20.02.;00:00;-12,31;1,00;125,1;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;22942,1;0,057627;0,01921;17,000;23457,5;0,079341;0,02645;17,000;23457,5;0,079350;0,02645;17,000;23457,5;0,079341;0,02645;17,000;23457,5;0,079350;0,02645;17,000
1202;20.02.;01:00;-11,89;1,00;135,1;0,0621;0,0533;0,0621;0,0000;0,0000;0,0000;43634,9;0,599238;0,19975;17,000;24108,6;0,079206;0,02640;17,000;39360,0;0,537303;0,17910;17,000;50992,6;0,886518;0,29551;17,000;27289,1;0,174749;0,05825;17,000
1203;20.02.;02:00;-10,90;0,49;68,8;0,1399;0,0993;0,1351;0,0000;0,0000;0,0000;64594,4;1,192138;0,39738;17,000;24501,3;0,078890;0,02630;17,000;55590,3;1,040882;0,34696;17,000;77075,2;1,705424;0,56847;17,000;28563,2;0,204516;0,06817;17,000
1204;20.02.;03:00;-10,44;0,25;81,3;0,1033;0,0000;0,1559;0,0000;0,0000;0,0000;51574,3;0,833052;0,27768;17,000;24846,4;0,078747;0,02625;17,000;45966,6;0,743656;0,24789;17,000;59332,3;1,164323;0,38811;17,000;25970,1;0,114187;0,03806;17,000
1205;20.02.;04:00;-11,17;0,75;221,0;0,0000;0,0557;0,1049;0,0000;0,0000;0,0000;42475,8;0,544413;0,18147;17,000;35949,2;0,401283;0,13376;17,000;38861,7;0,492287;0,16410;17,000;48482,6;0,787245;0,26242;17,000;27509,2;0,143976;0,04799;17,000
1206;20.02.;05:00;-13,52;1,00;224,1;0,0000;0,0969;0,0000;0,0000;0,0000;0,0000;37294,6;0,364241;0,12141;17,000;39019,4;0,456322;0,15211;17,000;34673,5;0,330891;0,11030;17,000;41715,4;0,533652;0,17788;17,000;27771,2;0,132115;0,04404;17,000
1207;20.02.;06:00;-13,58;1,00;159,8;0,0000;0,0000;0,1527;0,0000;0,0517;0,0000;50999,6;0,702195;0,23406;17,000;29360,1;0,167549;0,05585;17,000;44880,3;0,610019;0,20334;17,000;60078,4;1,043198;0,34773;17,000;30171,3;0,190364;0,06345;17,000
1208;20.02.;07:00;-12,25;0,75;185,6;0,0000;0,0000;0,0000;0,0000;0,1009;0,0000;28388,9;0,370861;0,12362;17,000;18583,5;0,123588;0,04120;17,000;25927,7;0,340133;0,11338;17,000;32658,9;0,538495;0,17950;17,000;18577,6;0,123470;0,04116;17,000
1209;20.02.;08:00;-10,63;0,25;285,2;0,0000;0,0000;0,0573;0,0000;0,0000;0,0000;22121,6;0,225716;0,07524;17,000;18101,9;0,121949;0,04065;17,000;21379,6;0,225789;0,07526;17,000;24284,1;0,317370;0,10579;17,000;16917,3;0,084898;0,02830;17,000
1210;20.02.;09:00;-7,57;0,76;50,8;0,0645;0,0000;0,0953;0,0000;0,0000;0,0000;28774,4;0,508548;0,16952;17,000;14894,1;0,077847;0,02595;17,000;26660,9;0,483942;0,16131;17,000;33453,6;0,718384;0,23946;17,000;16242,4;0,124943;0,04165;17,000
1211;20.02.;10:00;-4,27;1,80;89,8;0,0881;0,0541;0,0000;0,0000;0,0000;0,0000;21339,4;0,430028;0,14334;17,000;11489,3;0,076839;0,02561;17,000;20531,7;0,433774;0,14459;17,000;25856,7;0,643732;0,21458;17,000;14685,6;0,203512;0,06784;17,000
1212;20.02.;11:00;-1,89;2,86;85,1;0,0000;0,1391;0,0000;0,0693;0,0000;0,1527;30534,9;1,036950;0,34565;17,000;75317,9;3,180839;1,06028;17,000;27583,3;0,971787;0,32393;17,000;39515,2;1,518982;0,50633;17,000;19835,1;0,618946;0,20632;17,000
1213;20.02.;12:00;-0,64;3,85;90,0;0,1527;0,1121;0,0333;0,1271;0,0000;0,1527;49539,3;2,097533;0,69918;17,000;113147,4;5,340807;1,78027;17,000;34646,6;1,503106;0,50104;17,000;54173,0;2,461851;0,82062;17,000;29016,6;1,227985;0,40933;17,000
1214;20.02.;13:00;0,20;3,08;74,8;0,0000;0,0000;0,1193;0,1089;0,0000;0,0000;17714,0;0,728986;0,24300;17,000;31260,8;1,469296;0,48977;17,000;15058,4;0,637679;0,21256;17,000;20882,9;0,938324;0,31277;17,000;10778,3;0,416372;0,13879;17,000
1215;20.02.;14:00;0,91;1,79;60,0;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;2486,0;0,042172;0,01406;17,000;3059,0;0,075440;0,02515;17,000;3059,0;0,075398;0,02513;17,000;3059,0;0,075419;0,02514;17,000;3059,1;0,075389;0,02513;17,000
1216;20.02.;15:00;0,18;2,06;44,8;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1592,3;0,044463;0,01482;17,000;2143,7;0,075629;0,02521;17,000;2143,8;0,075589;0,02520;17,000;2143,7;0,075609;0,02520;17,000;2143,8;0,075580;0,02519;17,000
1217;20.02.;16:00;-1,46;2,04;24,9;0,0000;0,0437;0,0000;0,0000;0,0000;0,0000;13635,0;0,154266;0,05142;17,000;11693,7;0,076098;0,02537;17,000;14056,6;0,184570;0,06152;17,000;15186,0;0,236498;0,07883;17,000;12538,6;0,114848;0,03828;17,000
1218;20.02.;17:00;-2,71;0,99;210,6;0,0000;0,1089;0,0000;0,0000;0,1527;0,0000;28937,7;0,715491;0,23850;17,000;16242,5;0,218109;0,07270;17,000;28022,5;0,728219;0,24274;17,000;34426,5;1,007274;0,33576;17,000;15871,4;0,200395;0,06680;17,000
1219;20.02.;18:00;-3,60;0,75;319,8;0,0000;0,0000;0,0000;0,1527;0,0000;0,0461;27656,4;0,566773;0,18892;17,000;14866,5;0,076746;0,02558;17,000;26781,0;0,573711;0,19124;17,000;32124,3;0,796691;0,26556;17,000;16913,2;0,161953;0,05398;17,000
1220;20.02.;19:00;-4,41;0,75;310,0;0,0000;0,0000;0,0000;0,0000;0,0000;0,1065;23594,4;0,331298;0,11043;17,000;16634,0;0,076993;0,02566;17,000;23256,9;0,344047;0,11468;17,000;26354,0;0,469027;0,15634;17,000;17688,7;0,119502;0,03983;17,000
1221;20.02.;20:00;-5,86;0,50;243,9;0,0000;0,0000;0,0000;0,1527;0,1527;0,0405;45553,8;1,009374;0,33646;17,000;18189,4;0,081423;0,02714;17,000;41584,5;0,950705;0,31690;17,000;53463,3;1,391750;0,46392;17,000;20530,6;0,168439;0,05615;17,000
1222;20.02.;21:00;-7,31;1,01;174,9;0,0000;0,0000;0,0000;0,0000;0,0000;0,1121;28668,6;0,370218;0,12341;17,000;21982,3;0,168243;0,05608;17,000;27473,2;0,362293;0,12076;17,000;32385,7;0,535751;0,17858;17,000;21206,4;0,140855;0,04695;17,000
1223;20.02.;22:00;-6,93;1,50;175,1;0,0000;0,0000;0,0000;0,0477;0,1884;0,0469;43280,2;0,842950;0,28098;17,000;27443,1;0,338718;0,11291;17,000;39871,5;0,793445;0,26448;17,000;52224,5;1,243808;0,41460;17,000;26391,1;0,301601;0,10053;17,000
1224;20.02.;23:00;-5,08;1,25;169,8;0,0000;0,0000;0,0000;0,1049;0,1169;0,1057;44245,5;0,933180;0,31106;17,000;30333,5;0,468163;0,15605;17,000;41440,6;0,900345;0,30012;17,000;52962,6;1,349355;0,44979;17,000;25799,4;0,290193;0,09673;17,000
1225;21.02.;00:00;-4,00;1,00;144,8;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;19428,2;0,046452;0,01548;17,000;20081,1;0,076824;0,02561;17,000;20081,1;0,076797;0,02560;17,000;20081,1;0,076798;0,02560;17,000;20081,1;0,076794;0,02560;17,000
1226;21.02.;01:00;-4,11;1,00;135,1;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;19274,8;0,046663;0,01555;17,000;19925,7;0,076855;0,02562;17,000;19925,7;0,076828;0,02561;17,000;19925,7;0,076830;0,02561;17,000;19925,7;0,076825;0,02561;17,000
1227;21.02.;02:00;-3,69;1,25;145,1;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;19151,7;0,046370;0,01546;17,000;19796,2;0,076732;0,02558;17,000;19796,2;0,076707;0,02557;17,000;19796,2;0,076708;0,02557;17,000;19796,2;0,076704;0,02557;17,000
1228;21.02.;03:00;-3,20;2,06;144,9;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;19034,1;0,048400;0,01613;17,000;19611,0;0,076587;0,02553;17,000;19611,0;0,076562;0,02552;17,000;19611,0;0,076563;0,02552;17,000;19611,0;0,076559;0,02552;17,000
1229;21.02.;04:00;-4,42;2,35;150,2;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;19008,6;0,050992;0,01700;17,000;19554,5;0,076956;0,02565;17,000;19554,5;0,076931;0,02564;17,000;19554,5;0,076932;0,02564;17,000;19554,5;0,076928;0,02564;17,000
1230;21.02.;05:00;-5,76;1,79;144,8;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;19211,3;0,050252;0,01675;17,000;19814,4;0,077370;0,02579;17,000;19814,4;0,077346;0,02578;17,000;19814,4;0,077347;0,02578;17,000;19814,4;0,077343;0,02578;17,000
1231;21.02.;06:00;-5,85;1,50;130,0;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;19595,7;0,050057;0,01669;17,000;20207,0;0,077404;0,02580;17,000;20207,0;0,077381;0,02579;17,000;20207,0;0,077381;0,02579;17,000;20207,0;0,077378;0,02579;17,000
1232;21.02.;07:00;-5,65;1,25;130,0;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;19870,0;0,049359;0,01645;17,000;20495,6;0,077346;0,02578;17,000;20495,6;0,077324;0,02577;17,000;20495,6;0,077325;0,02577;17,000;20495,6;0,077321;0,02577;17,000
1233;21.02.;08:00;-4,99;1,25;135,1;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;19762,8;0,048402;0,01613;17,000;20394,9;0,077144;0,02571;17,000;20394,9;0,077122;0,02571;17,000;20394,9;0,077123;0,02571;17,000;20394,9;0,077119;0,02571;17,000
1234;21.02.;09:00;-3,28;1,25;124,8;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;18596,5;0,046058;0,01535;17,000;19234,5;0,076644;0,02555;17,000;19234,5;0,076623;0,02554;17,000;19234,5;0,076624;0,02554;17,000;19234,5;0,076620;0,02554;17,000
1235;21.02.;10:00;-0,62;1,25;89,7;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;16058,6;0,042340;0,01411;17,000;16687,6;0,075881;0,02529;17,000;16687,6;0,075861;0,02529;17,000;16687,6;0,075862;0,02529;17,000;16687,6;0,075858;0,02529;17,000
1236;21.02.;11:00;0,44;1,80;44,6;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;13094,1;0,041690;0,01390;17,000;13697,2;0,075560;0,02519;17,000;13697,2;0,075541;0,02518;17,000;13697,2;0,075541;0,02518;17,000;13697,2;0,075538;0,02518;17,000
1237;21.02.;12:00;1,27;2,35;45,4;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;10817,9;0,045902;0,01530;17,000;11309,7;0,075330;0,02511;17,000;11309,7;0,075311;0,02510;17,000;11309,7;0,075312;0,02510;17,000;11309,7;0,075308;0,02510;17,000
1238;21.02.;13:00;2,24;2,60;44,6;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;9439,2;0,046879;0,01563;17,000;9879,8;0,075044;0,02501;17,000;9879,8;0,075025;0,02501;17,000;9879,8;0,075026;0,02501;17,000;9879,8;0,075023;0,02501;17,000
1239;21.02.;14:00;1,54;2,60;20,0;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;8758,6;0,042876;0,01429;17,000;9296,3;0,075214;0,02507;17,000;9296,3;0,075196;0,02507;17,000;9296,3;0,075196;0,02507;17,000;9296,3;0,075193;0,02506;17,000
1240;21.02.;15:00;1,30;2,85;45,4;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;8971,2;0,051145;0,01705;17,000;9358,7;0,075291;0,02510;17,000;9358,7;0,075273;0,02509;17,000;9358,7;0,075274;0,02509;17,000;9358,7;0,075271;0,02509;17,000
1241;21.02.;16:00;1,20;2,85;85,2;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;9972,8;0,054809;0,01827;17,000;10292,0;0,075332;0,02511;17,000;10292,0;0,075315;0,02510;17,000;10292,0;0,075316;0,02511;17,000;10292,0;0,075313;0,02510;17,000
1242;21.02.;17:00;-0,07;2,35;94,9;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;11303,0;0,049708;0,01657;17,000;11757,0;0,075703;0,02523;17,000;11757,0;0,075686;0,02523;17,000;11757,0;0,075686;0,02523;17,000;11757,0;0,075684;0,02523;17,000
1243;21.02.;18:00;-1,66;2,10;84,9;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;12865,5;0,048857;0,01629;17,000;13383,3;0,076157;0,02539;17,000;13383,4;0,076140;0,02538;17,000;13383,4;0,076141;0,02538;17,000;13383,4;0,076138;0,02538;17,000
1244;21.02.;19:00;-2,91;1,29;85,1;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;14256,5;0,046119;0,01537;17,000;14879,9;0,076519;0,02551;17,000;14879,9;0,076502;0,02550;17,000;14879,9;0,076503;0,02550;17,000;14879,9;0,076500;0,02550;17,000
1245;21.02.;20:00;-3,85;0,25;44,2;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;15511,3;0,045864;0,01529;17,000;16172,7;0,076795;0,02560;17,000;16172,7;0,076779;0,02559;17,000;16172,7;0,076780;0,02559;17,000;16172,7;0,076777;0,02559;17,000
1246;21.02.;21:00;-5,47;1,07;45,8;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;17036,6;0,049249;0,01642;17,000;17655,8;0,077293;0,02576;17,000;17655,8;0,077277;0,02576;17,000;17655,8;0,077278;0,02576;17,000;17655,8;0,077275;0,02576;17,000
1247;21.02.;22:00;-6,60;1,29;105,2;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;18222,9;0,051173;0,01706;17,000;18820,4;0,077641;0,02588;17,000;18820,4;0,077626;0,02588;17,000;18820,4;0,077627;0,02588;17,000;18820,4;0,077624;0,02587;17,000
1248;21.02.;23:00;-6,35;0,50;120,0;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;18839,2;0,049599;0,01653;17,000;19476,0;0,077561;0,02585;17,000;19476,0;0,077546;0,02585;17,000;19476,0;0,077547;0,02585;17,000;19476,0;0,077544;0,02585;17,000
1249;22.02.;00:00;-6,76;0,75;99,7;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;19647,6;0,050405;0,01680;17,000;20272,2;0,077685;0,02590;17,000;20272,2;0,077671;0,02589;17,000;20272,2;0,077671;0,02589;17,000;20272,2;0,077669;0,02589;17,000
1250;22.02.;01:00;-7,56;0,49;39,3;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;20337,1;0,051294;0,01710;17,000;20957,5;0,077930;0,02598;17,000;20957,5;0,077916;0,02597;17,000;20957,5;0,077916;0,02597;17,000;20957,5;0,077914;0,02597;17,000
1251;22.02.;02:00;-8,26;0,00;0,0;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;20979,4;0,052035;0,01735;17,000;21595,7;0,078145;0,02605;17,000;21595,7;0,078131;0,02604;17,000;21595,7;0,078131;0,02604;17,000;21595,7;0,078129;0,02604;17,000
1252;22.02.;03:00;-8,60;0,00;0,0;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;21758,5;0,052518;0,01751;17,000;22368,4;0,078255;0,02609;17,000;22368,4;0,078242;0,02608;17,000;22368,4;0,078242;0,02608;17,000;22368,4;0,078240;0,02608;17,000
1253;22.02.;04:00;-7,84;0,76;288,8;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;22245,2;0,051985;0,01733;17,000;22851,6;0,078019;0,02601;17,000;22851,6;0,078006;0,02600;17,000;22851,6;0,078006;0,02600;17,000;22851,6;0,078004;0,02600;17,000
1254;22.02.;05:00;-6,44;1,50;214,9;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;22026,3;0,050797;0,01693;17,000;22630,1;0,077573;0,02586;17,000;22630,1;0,077560;0,02585;17,000;22630,1;0,077561;0,02585;17,000;22630,1;0,077558;0,02585;17,000
1255;22.02.;06:00;-5,34;1,50;215,1;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;21193,7;0,049218;0,01641;17,000;21811,4;0,077223;0,02574;17,000;21811,4;0,077211;0,02574;17,000;21811,4;0,077211;0,02574;17,000;21811,4;0,077209;0,02574;17,000
1256;22.02.;07:00;-3,99;1,25;235,2;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;20337,5;0,046922;0,01564;17,000;20974,4;0,076802;0,02560;17,000;20974,4;0,076790;0,02560;17,000;20974,4;0,076791;0,02560;17,000;20974,4;0,076789;0,02560;17,000
1257;22.02.;08:00;-2,69;1,25;214,4;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;19513,5;0,044681;0,01489;17,000;20163,7;0,076402;0,02547;17,000;20163,7;0,076390;0,02546;17,000;20163,7;0,076391;0,02546;17,000;20163,7;0,076389;0,02546;17,000
1258;22.02.;09:00;-1,59;1,50;195,2;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;18499,2;0,042972;0,01432;17,000;19149,8;0,076055;0,02535;17,000;19149,8;0,076044;0,02535;17,000;19149,8;0,076044;0,02535;17,000;19149,8;0,076042;0,02535;17,000
1259;22.02.;10:00;-0,19;3,33;215,1;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;17643,6;0,059232;0,01974;17,000;17905,3;0,075621;0,02521;17,000;17905,3;0,075610;0,02520;17,000;17905,3;0,075611;0,02520;17,000;17905,3;0,075609;0,02520;17,000
1260;22.02.;11:00;1,11;4,85;230,2;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;16920,7;0,085189;0,02840;17,000;16649,2;0,075235;0,02508;17,000;16649,2;0,075224;0,02507;17,000;16649,3;0,075225;0,02507;17,000;16649,2;0,075223;0,02507;17,000
