Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Wind Speed [m/s](TimeStep),Environment:Site Wind Direction [deg](TimeStep),ZONE_SUED:Zone Outdoor Air Drybulb Temperature [C](TimeStep),ZONE_SUED:Zone Outdoor Air Wind Speed [m/s](TimeStep),ZONE_NORD:Zone Outdoor Air Drybulb Temperature [C](TimeStep),ZONE_NORD:Zone Outdoor Air Wind Speed [m/s](TimeStep),ZONE_SUED:Zone Mean Air Temperature [C](TimeStep),ZONE_NORD:Zone Mean Air Temperature [C](TimeStep),ZONE_SUED:Zone Ventilation Sensible Heat Loss Energy [J](TimeStep),ZONE_SUED:Zone Ventilation Current Density Volume Flow Rate [m3/s](TimeStep),ZONE_SUED:Zone Ventilation Standard Density Volume Flow Rate [m3/s](TimeStep),ZONE_SUED:Zone Ventilation Mass Flow Rate [kg/s](TimeStep),ZONE_SUED:Zone Ventilation Current Density Air Change Rate [ach](TimeStep),ZONE_NORD:Zone Mixing Current Density Volume Flow Rate [m3/s](TimeStep),ZONE_NORD:Zone Mixing Standard Density Volume Flow Rate [m3/s](TimeStep),ZONE_NORD:Zone Mixing Mass Flow Rate [kg/s](TimeStep),ZONE_NORD:Zone Mixing Sensible Heat Loss Energy [J](TimeStep),ZONE_NORD:Zone Mixing Sensible Heat Gain Energy [J](TimeStep),ZONE_SUED:Zone Mixing Current Density Volume Flow Rate [m3/s](TimeStep),ZONE_SUED:Zone Mixing Standard Density Volume Flow Rate [m3/s](TimeStep),ZONE_SUED:Zone Mixing Mass Flow Rate [kg/s](TimeStep),ZONE_SUED:Zone Mixing Sensible Heat Loss Energy [J](TimeStep),ZONE_SUED:Zone Mixing Sensible Heat Gain Energy [J](TimeStep),IDEALLOADS_NORD:Zone Ideal Loads Supply Air Total Heating Rate [W](TimeStep),IDEALLOADS_NORD:Zone Ideal Loads Supply Air Total Cooling Rate [W](TimeStep),IDEALLOADS_SUED:Zone Ideal Loads Supply Air Total Heating Rate [W](TimeStep),IDEALLOADS_SUED:Zone Ideal Loads Supply Air Total Cooling Rate [W](TimeStep) 
 01/15  15:00:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,16.999999999999996,17.0,0.0,18.08642,18.12037176028183,20.488147708379923,12.057613333333332,18.08642,18.120371760281827,20.488147708379923,6.660478676700484e-8,0.0,18.08642,18.120371760281827,20.488147708379923,0.0,6.660478676700484e-8,415.4124457478755,0.0,394.8756321803667,0.0 
 01/15  15:15:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,16.999999999999993,0.0,18.08642,18.12037176028183,20.488147708379923,12.057613333333332,18.08642,18.120371760281827,20.488147708379923,0.0,1.3320957353400967e-7,18.08642,18.120371760281827,20.488147708379923,1.3320957353400967e-7,0.0,415.4772400007351,0.0,394.9405367340661,0.0 
 01/15  15:30:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,18.08642,18.12037176028183,20.488147708379923,12.057613333333332,18.08642,18.120371760281827,20.488147708379923,0.0,0.0,18.08642,18.120371760281827,20.488147708379923,0.0,0.0,415.5415275749984,0.0,395.00493544642814,0.0 
 01/15  15:45:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,18.08642,18.12037176028183,20.488147708379923,12.057613333333332,18.08642,18.120371760281827,20.488147708379923,0.0,0.0,18.08642,18.120371760281827,20.488147708379923,0.0,0.0,415.60531240655115,0.0,395.06883223203477,0.0 
 01/15  16:00:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,18.08642,18.12037176028183,20.488147708379923,12.057613333333332,18.08642,18.120371760281827,20.488147708379923,0.0,0.0,18.08642,18.120371760281827,20.488147708379923,0.0,0.0,415.66859840205876,0.0,395.1322309751996,0.0 
 01/15  16:15:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,16.999999999999996,0.0,18.08642,18.12037176028183,20.488147708379923,12.057613333333332,18.08642,18.120371760281827,20.488147708379923,0.0,6.660478676700484e-8,18.08642,18.120371760281827,20.488147708379923,6.660478676700484e-8,0.0,415.73138943722006,0.0,395.1951355304336,0.0 
 01/15  16:30:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.000000000000004,17.000000000000004,6.660478676700484e-8,18.08642,18.12037176028183,20.488147708379923,12.057613333333332,18.08642,18.120371760281827,20.488147708379923,0.0,0.0,18.08642,18.120371760281827,20.488147708379923,0.0,0.0,415.79368935874675,0.0,395.25754972326104,0.0 
 01/15  16:45:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,17.000000000000007,0.0,18.08642,18.12037176028183,20.488147708379923,12.057613333333332,18.08642,18.120371760281827,20.488147708379923,1.3320957353400967e-7,0.0,18.08642,18.120371760281827,20.488147708379923,0.0,1.3320957353400967e-7,415.8555019830819,0.0,395.3194773494033,0.0 
 01/15  17:00:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,18.08642,18.12037176028183,20.488147708379923,12.057613333333332,18.08642,18.120371760281827,20.488147708379923,0.0,0.0,18.08642,18.120371760281827,20.488147708379923,0.0,0.0,415.91683109861344,0.0,395.3809221760604,0.0 
 01/15  17:15:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,17.000000000000004,0.0,18.08642,18.12037176028183,20.488147708379923,12.057613333333332,18.08642,18.120371760281827,20.488147708379923,6.660478676700484e-8,0.0,18.08642,18.120371760281827,20.488147708379923,0.0,6.660478676700484e-8,415.9776804636932,0.0,395.4418879416773,0.0 
 01/15  17:30:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,16.999999999999996,16.999999999999996,0.0,18.08642,18.12037176028183,20.488147708379923,12.057613333333332,18.08642,18.120371760281827,20.488147708379923,0.0,0.0,18.08642,18.120371760281827,20.488147708379923,0.0,0.0,416.03805380745337,0.0,395.50237835594453,0.0 
 01/15  17:45:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,18.08642,18.12037176028183,20.488147708379923,12.057613333333332,18.08642,18.120371760281827,20.488147708379923,0.0,0.0,18.08642,18.120371760281827,20.488147708379923,0.0,0.0,416.0979548322503,0.0,395.56239710049715,0.0 
